DT_PERIODO;SG_UF;DC_CIDADE;PRODUTO;CONCENTRACAO;QDTE_PRODUTO;MARCA;CANAL;CLASSE_TERAPEUTICA;INDICAÇÃO;FORMA_FARMACEUTICA;DC_NACIONAL_MULTINACIONAL;DC_GRMS;DC_ETICO_POPULAR;DC_CONCENTRACAO;PACK_DCT_DISEASE_DESC;PACK_IS_RX_IND;UNIDADES;VALOR
202302;SP;SAO PAULO;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;49752.24
202302;SP;SAO PAULO;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;8292.04
202302;SP;SAO PAULO;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;33168.16
202302;SP;SERTAOZINHO;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;33168.16
202302;SP;TAUBATE;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;AL;MACEIO;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;24876.12
202303;AM;MANAUS;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;33168.16
202303;BA;LAURO DE FREITAS;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;BA;SALVADOR;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;BA;SALVADOR;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;BA;TEIXEIRA DE FREITAS;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;BA;VITORIA DA CONQUISTA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;CE;BARBALHA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;24876.12
202303;DF;BRASILIA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;8292.04
202303;DF;BRASILIA;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;DF;BRASILIA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;DF;BRASILIA;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;DF;BRASILIA;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;5;41460.2
202303;DF;BRASILIA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;8292.04
202303;DF;BRASILIA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;DF;BRASILIA;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;DF;BRASILIA;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;41;339973.64
202303;ES;CACHOEIRO DE ITAPEMIRIM;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;ES;VITORIA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;GO;CALDAS NOVAS;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;GO;GOIANIA;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;33168.16
202303;GO;GOIANIA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;13;107796.52
202303;MA;IMPERATRIZ;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;MA;SAO LUIS;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;MG;ALFENAS;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;33168.16
202303;MG;BARBACENA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;5;41460.2
202303;MG;BELO HORIZONTE;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;MG;BELO HORIZONTE;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;MG;BELO HORIZONTE;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;8292.04
202303;MG;BELO HORIZONTE;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;MG;BELO HORIZONTE;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;7;58044.28
202303;MG;BELO HORIZONTE;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;MG;CURVELO;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;49752.24
202303;MG;GOVERNADOR VALADARES;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;MG;IPATINGA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;12;99504.48
202303;MG;MONTE ALEGRE DE MINAS;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;12;99504.48
202303;MG;MONTES CLAROS;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;MG;MONTES CLAROS;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;10;82920.4
202303;MG;MONTES CLAROS;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;15;124380.6
202303;MG;SAO JOAO DEL REI;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;15;124380.6
202303;MG;UBERABA;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;8;66336.32
202303;MG;UBERLANDIA;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;MG;VISCONDE DO RIO BRANCO;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;MS;ITAPORA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;49752.24
202303;MT;BARRA DO GARCAS;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;24876.12
202303;MT;CUIABA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;70;580442.8
202303;MT;CUIABA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;24876.12
202303;MT;CUIABA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;PA;BELEM;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;49752.24
202303;PB;JOAO PESSOA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;PE;ARCOVERDE;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;PE;JABOATAO DOS GUARARAPES;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;41;339973.64
202303;PE;RECIFE;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;PE;RECIFE;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;PE;RECIFE;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;PE;RECIFE;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;49752.24
202303;PE;RECIFE;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;PE;SAO JOSE DO EGITO;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;PR;ARAPONGAS;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;24876.12
202303;PR;CAMPINA GRANDE DO SUL;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;33168.16
202303;PR;CURITIBA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;20;165840.8
202303;PR;MARINGA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;8;66336.32
202303;PR;MARINGA;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;RJ;BARRA MANSA;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;RJ;CABO FRIO;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;5;41460.2
202303;RJ;CAMPOS DOS GOYTACAZES;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;8292.04
202303;RJ;RIO DE JANEIRO;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;8292.04
202303;RJ;RIO DE JANEIRO;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;34;281929.36
202303;RJ;RIO DE JANEIRO;PROD_B;250MG;120;MARCA_A;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;16584.08
202303;RJ;RIO DE JANEIRO;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;8292.04
202303;RJ;RIO DE JANEIRO;PROD_B;250MG;120;MARCA_A;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;16584.08
202303;RJ;RIO DE JANEIRO;PROD_B;250MG;120;MARCA_A;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;GENERICO;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;8292.04
